user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3
U_16551956,C_735283,2.0,梧州学院,2020-07-04 16:00:38,4,E,500,143,0.0654248069059518,0.0499999999999999,0.0036764705882352,0.0036764705882352,0.0086455331412103,0.0022727272727272,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0227272727272727,0.0,0.0299003322259136,0.0299003322259136,0.0231788079470198,0.0166666666666666,0.1078912306023248
U_29799486,C_674920,0.0,辽宁对外经贸学院,2020-06-17 17:51:04,4,E,781,87,0.0654248069059518,0.0499999999999999,0.21875,0.21875,0.1066282420749279,0.028030303030303,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_31144531,C_697076,0.0,辽宁对外经贸学院,2020-08-06 14:15:18,4,E,781,121,0.0654248069059518,0.0499999999999999,0.0073529411764705,0.0073529411764705,0.0115273775216138,0.003030303030303,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_30289996,C_1714448,0.0,辽宁对外经贸学院,2020-05-30 22:46:25,4,E,781,8,0.0654248069059518,0.0499999999999999,0.0055147058823529,0.0055147058823529,0.0028818443804034,0.0007575757575757,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_14345806,C_682575,0.0,昆明理工大学,2020-07-06 01:06:02,0,A,476,113,0.0652310710518036,0.0756756756756756,0.1084558823529411,0.1084558823529411,0.1527377521613832,0.0401515151515151,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_34040612,C_735164,1.0,昆明理工大学,2020-10-20 20:04:33,0,A,476,138,0.0652310710518036,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_22295978,C_707358,1.0,湖北文理学院理工学院,2020-05-14 11:27:54,0,A,626,134,0.0652310710518036,0.0756756756756756,0.0165441176470588,0.0183823529411764,0.0259365994236311,0.0068181818181818,0.0674681184766635,0.0424263674614305,0.2,0.0465116279069767,0.0623052959501557,0.0496688741721854,0.0189873417721519,0.0917898989800581,0.0589553794829024,0.125,0.0730897009966777,0.0996677740863787,0.0728476821192053,0.0523809523809523,0.1099969209874588
U_2329805,C_735164,0.0,华东交通大学,2020-09-20 10:59:19,0,A,195,138,0.0,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_33009480,C_735164,1.0,昆明理工大学,2020-10-21 16:45:27,0,A,476,138,0.0652310710518036,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_32716468,C_735164,2.0,昆明理工大学,2020-12-06 22:55:27,0,A,476,138,0.0652310710518036,0.0756756756756756,0.2849264705882353,0.2886029411764706,0.4495677233429394,0.1636363636363636,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_30356790,C_1829948,0.0,中国医科大学,2020-06-04 18:35:09,2,C,69,61,0.1408450704225352,0.0181818181818181,0.1102941176470588,0.1102941176470588,0.1585014409221901,0.0416666666666666,0.0783875750925859,0.2258064516129032,0.2,0.654485049833887,0.6137071651090342,0.4768211920529801,0.1822784810126582,0.1153625211081384,0.092217135382603,0.0,0.1632898972337459,0.1732394608644759,0.1133033661599698,0.1102516654330125,0.1235464554057786
U_24747945,C_808528,0.0,昆明理工大学,2020-02-19 21:04:09,0,A,476,156,0.0,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0454545454545454,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_8934540,C_735197,0.0,华南理工大学,2020-09-20 10:24:23,3,D,211,141,0.1395680751173708,0.0222222222222222,0.1817716095380029,0.1849713991408784,0.182732984877833,0.0539645711963148,0.0960628454537561,0.1142219517143437,0.0,0.0431893687707641,0.0404984423676012,0.0397350993377483,0.0227848101265822,0.0822632495252995,0.1675242995997712,0.0,0.1926495016611295,0.1955703211517165,0.149448123620309,0.1216319444444444,0.1456191212886692
U_8617846,C_758928,1.0,陕西工业职业技术学院,2020-03-19 18:39:10,4,E,876,150,0.0,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_29956798,C_747056,2.0,辽宁对外经贸学院,2020-05-13 10:33:46,4,E,781,147,0.0654248069059518,0.0499999999999999,0.0036764705882352,0.0036764705882352,0.0086455331412103,0.0022727272727272,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_20962523,C_948120,2.0,中国农业大学,2020-09-24 16:40:50,4,E,67,167,0.0654248069059518,0.0499999999999999,0.025735294117647,0.025735294117647,0.0374639769452449,0.0098484848484848,0.0615503314182302,0.0567563765941485,0.3,0.0996677740863787,0.0934579439252336,0.086092715231788,0.0354430379746835,0.0725521708290031,0.0937768855749928,0.0,0.0631229235880398,0.0631229235880398,0.0596026490066225,0.0642857142857143,0.1078912306023248
U_19956975,C_676646,1.0,西安美术学院,2020-05-28 19:51:49,0,A,727,90,0.0652310710518036,0.0756756756756756,0.0643382352941176,0.0643382352941176,0.1037463976945244,0.0272727272727272,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_33748963,C_697076,2.0,辽宁对外经贸学院,2020-11-17 14:57:25,4,E,781,121,0.0654248069059518,0.0499999999999999,0.0349264705882352,0.0349264705882352,0.0489913544668587,0.0143939393939393,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0299003322259136,0.0299003322259136,0.0231788079470198,0.0214285714285714,0.1078912306023248
U_31026734,C_735283,2.0,辽宁对外经贸学院,2020-07-20 16:56:02,4,E,781,143,0.0654248069059518,0.0499999999999999,0.0018382352941176,0.0018382352941176,0.0028818443804034,0.0007575757575757,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_30371427,C_676635,1.0,昆明理工大学,2020-06-12 16:17:45,0,A,476,89,0.0652310710518036,0.0756756756756756,0.0624999999999999,0.0624999999999999,0.100864553314121,0.0265151515151515,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_33248700,C_697076,1.0,辽宁对外经贸学院,2020-11-16 19:09:49,4,E,781,121,0.0654248069059518,0.0499999999999999,0.0,0.0,0.0,0.0,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_5108251,C_674920,2.0,西昌名族幼儿师范高等专科学校,2020-06-29 19:51:08,4,E,734,87,0.6619718309859155,0.0499999999999999,0.21875,0.21875,0.3285302593659942,0.0886363636363636,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_28673732,C_801420,1.0,辽宁对外经贸学院,2020-06-24 13:55:20,4,E,781,155,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_7598930,C_735164,0.0,吉林化工学院,2020-09-16 08:20:28,4,E,253,138,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_29653679,C_747056,0.0,辽宁对外经贸学院,2020-04-26 08:10:49,4,E,781,147,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_5075955,C_1864065,1.0,湖北理工学院,2020-06-28 14:55:23,4,E,631,67,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.064516129032258,0.3,0.308970099667774,0.2897196261682243,0.1854304635761589,0.1367088607594936,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_33442587,C_697076,2.0,辽宁对外经贸学院,2020-09-28 15:51:10,2,C,781,121,0.1016979823265072,0.0181818181818181,0.0808823529411764,0.0808823529411764,0.1095100864553314,0.0348484848484848,0.0122315074816324,0.0737550892577513,0.2,0.0465116279069767,0.043613707165109,0.0364238410596026,0.0139240506329113,0.1153625211081384,0.092217135382603,0.0,0.1632898972337459,0.1732394608644759,0.1133033661599698,0.1102516654330125,0.1235464554057786
U_27580696,C_735283,2.0,辽宁对外经贸学院,2020-04-20 09:38:17,4,E,781,143,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0365448504983388,0.0365448504983388,0.0264900662251655,0.019047619047619,0.1078912306023248
U_29716044,C_813262,1.0,辽宁对外经贸学院,2020-05-01 00:14:12,4,E,781,157,0.0654248069059518,0.0499999999999999,0.1746323529411764,0.1746323529411764,0.0951008645533141,0.0757575757575757,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_7751039,C_1017355,2.0,广州中医药大学,2020-04-02 17:54:25,0,A,423,0,0.0652310710518036,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_31091996,C_735283,1.0,辽宁对外经贸学院,2020-07-29 12:11:29,4,E,781,143,0.0654248069059518,0.0499999999999999,0.0036764705882352,0.0036764705882352,0.0057636887608069,0.0015151515151515,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_31067490,C_682392,0.0,华南理工大学,2020-07-30 21:58:21,3,D,211,108,0.1395680751173708,0.0222222222222222,0.1817716095380029,0.1849713991408784,0.182732984877833,0.0539645711963148,0.0960628454537561,0.1142219517143437,0.0,0.1915879360465116,0.1812451323987539,0.1522402731788079,0.065476661392405,0.0822632495252995,0.1818181818181818,0.0,0.8106312292358804,0.8106312292358804,0.2417218543046357,0.1785714285714285,0.1456191212886692
U_33317726,C_1992945,2.0,辽宁对外经贸学院,2020-11-05 16:06:29,4,E,781,82,0.0654248069059518,0.0499999999999999,0.0110294117647058,0.0183823529411764,0.0086455331412103,0.0022727272727272,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_31193172,C_801420,0.0,辽宁对外经贸学院,2020-08-13 17:57:18,4,E,781,155,0.0654248069059518,0.0499999999999999,0.0036764705882352,0.0036764705882352,0.0028818443804034,0.0007575757575757,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_4419603,C_747056,2.0,清华大学,2020-06-04 20:37:38,4,E,612,147,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_33329872,C_697076,1.0,辽宁对外经贸学院,2020-11-17 15:01:07,4,E,781,121,0.0,0.0499999999999999,0.1544117647058823,0.1544117647058823,0.1930835734870317,0.059090909090909,0.0615503314182302,0.0567563765941485,0.3,0.0465116279069767,0.043613707165109,0.0165562913907284,0.0075949367088607,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_5581712,C_1824911,2.0,重庆医药高等专科学校,2020-06-02 09:50:24,0,A,834,57,0.028169014084507,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.1363636363636363,0.125,0.1528239202657807,0.1528239202657807,0.1490066225165563,0.1071428571428571,0.1099969209874588
U_29132462,C_674959,1.0,辽宁对外经贸学院,2020-08-01 21:28:08,4,E,781,88,0.0654248069059518,0.0499999999999999,0.0238970588235294,0.0238970588235294,0.0144092219020172,0.0037878787878787,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_28890365,C_2141845,2.0,辽宁对外经贸学院,2020-11-17 14:59:50,4,E,781,86,0.0654248069059518,0.0499999999999999,0.0349264705882352,0.0349264705882352,0.0547550432276657,0.0143939393939393,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_6131816,C_1017355,1.0,广州中医药大学,2020-03-04 13:10:42,1,B,423,0,0.1274226555916696,0.0399999999999999,0.1199473370429252,0.1225755166931637,0.1266531661344341,0.0423597461097461,0.0903626871476623,0.0,0.2,0.1444913351890096,0.1424265386882209,0.1006622516556291,0.0528224426958604,0.1569712823492602,0.0968379446640316,0.0,0.1583027335781313,0.1622952730663869,0.1090972464273265,0.0962614870509607,0.0762023700194039
U_5728921,C_1829948,0.0,北方民族大学,2020-06-16 18:58:06,4,E,190,61,0.0,0.0499999999999999,0.0202205882352941,0.0202205882352941,0.0057636887608069,0.0015151515151515,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_30459277,C_1829948,1.0,辽宁对外经贸学院,2020-06-11 18:37:18,4,E,781,61,0.056338028169014,0.0499999999999999,0.0404411764705882,0.0404411764705882,0.0374639769452449,0.0098484848484848,0.0615503314182302,0.1935483870967742,0.3,0.6445182724252492,0.6043613707165109,0.3708609271523179,0.1417721518987341,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_17181626,C_1736024,1.0,辽宁对外经贸学院,2020-04-22 11:48:10,4,E,781,14,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0,0.0,0.0332225913621262,0.0398671096345514,0.0298013245033112,0.0261904761904761,0.1078912306023248
U_32731569,C_735164,1.0,昆明理工大学,2020-09-15 10:02:23,0,A,476,138,0.0652310710518036,0.0756756756756756,0.1590995677592751,0.163050518134715,0.2338800647770201,0.0938749839421059,0.0674681184766635,0.0424263674614305,0.2,0.2288889252573523,0.2226877215597808,0.2197076958209636,0.1270798777826277,0.0917898989800581,0.0589553794829024,0.125,0.1951905915779157,0.2029904827840441,0.18862074218785,0.1838198337521747,0.1099969209874588
U_27897724,C_735283,2.0,辽宁对外经贸学院,2020-04-20 13:52:32,4,E,781,143,0.0654248069059518,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0232558139534883,0.0232558139534883,0.009933774834437,0.0071428571428571,0.1078912306023248
U_28286981,C_707358,1.0,辽宁对外经贸学院,2020-03-04 13:43:31,4,E,781,134,0.1690140845070422,0.0499999999999999,0.0436493249150473,0.0440403236448814,0.0491687422519116,0.0155290814765716,0.0615503314182302,0.0,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_10244946,C_707013,1.0,西昌学院,2020-09-13 16:02:07,4,E,736,129,0.0654248069059518,0.0499999999999999,0.0018382352941176,0.0018382352941176,0.0028818443804034,0.0007575757575757,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
U_9947788,C_1992929,0.0,重庆三峡学院,2020-12-06 12:44:09,4,E,826,81,0.0654248069059518,0.0499999999999999,0.0753676470588235,0.0753676470588235,0.100864553314121,0.0265151515151515,0.0615503314182302,0.0567563765941485,0.3,0.0946464034180667,0.089346899199451,0.0770798503057853,0.0357531438832347,0.0725521708290031,0.0937768855749928,0.0,0.0942969527884302,0.0948016995770774,0.0782577082555466,0.0673887240356083,0.1078912306023248
