user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2
U_5108251,C_674920,2.0,西昌名族幼儿师范高等专科学校,2020-06-29 19:51:08,4,E,734,87,0.6619718309859155,0.0,0.1895734597156398,0.1892744479495268,0.1101449275362318,0.0886363636363636,0.0673314320531281,0.064516129032258,0.0,0.0993377483443708,0.093167701863354,0.0827814569536423,0.0417721518987341,0.0849565379918236
U_28673732,C_801420,1.0,辽宁对外经贸学院,2020-06-24 13:55:20,4,E,781,155,0.0845070422535211,0.0,0.1958925750394944,0.195583596214511,0.0657004830917874,0.056060606060606,0.0673314320531281,0.064516129032258,0.0,0.0496688741721854,0.046583850931677,0.0397350993377483,0.0189873417721519,0.0849565379918236
U_7598930,C_735164,0.0,吉林化工学院,2020-09-16 08:20:28,4,E,253,138,0.0845070422535211,0.0,0.0394944707740916,0.0410094637223974,0.0434782608695652,0.0492424242424242,0.0673314320531281,0.064516129032258,0.0,0.2251655629139073,0.2142857142857142,0.1920529801324503,0.1,0.0849565379918236
U_29653679,C_747056,0.0,辽宁对外经贸学院,2020-04-26 08:10:49,4,E,781,147,0.0845070422535211,0.0,0.1990521327014218,0.1987381703470031,0.0705314009661835,0.0598484848484848,0.0673314320531281,0.064516129032258,0.0,0.0529801324503311,0.0527950310559006,0.043046357615894,0.0215189873417721,0.0849565379918236
U_5075955,C_1864065,1.0,湖北理工学院,2020-06-28 14:55:23,4,E,631,67,0.0845070422535211,0.0,0.3222748815165877,0.3233438485804416,0.2463768115942028,0.228030303030303,0.0673314320531281,0.064516129032258,0.0,0.3112582781456953,0.2919254658385093,0.1854304635761589,0.1367088607594936,0.0849565379918236
U_33442587,C_697076,2.0,辽宁对外经贸学院,2020-09-28 15:51:10,2,C,781,121,0.0845070422535211,0.0,0.0710900473933649,0.0709779179810725,0.0367149758454106,0.0348484848484848,0.0122315074816324,0.064516129032258,0.0,0.0496688741721854,0.046583850931677,0.0364238410596026,0.0139240506329113,0.0849565379918236
U_27580696,C_735283,2.0,辽宁对外经贸学院,2020-04-20 09:38:17,4,E,781,143,0.0845070422535211,0.0,0.2022116903633491,0.2018927444794952,0.072463768115942,0.0628787878787878,0.0673314320531281,0.064516129032258,0.0,0.0596026490066225,0.0559006211180124,0.0463576158940397,0.0227848101265822,0.0849565379918236
U_29716044,C_813262,1.0,辽宁对外经贸学院,2020-05-01 00:14:12,4,E,781,157,0.0845070422535211,0.0,0.1516587677725118,0.1514195583596214,0.0318840579710144,0.0757575757575757,0.0673314320531281,0.064516129032258,0.0,0.0364238410596026,0.0372670807453416,0.0264900662251655,0.0139240506329113,0.0849565379918236
U_7751039,C_1017355,2.0,广州中医药大学,2020-04-02 17:54:25,0,A,423,0,0.0845070422535211,0.0,0.1690363349131121,0.1703470031545741,0.1371980676328502,0.1348484848484848,0.0673314320531281,0.064516129032258,0.0,0.2582781456953642,0.248447204968944,0.2218543046357615,0.1164556962025316,0.0849565379918236
U_31091996,C_735283,1.0,辽宁对外经贸学院,2020-07-29 12:11:29,4,E,781,143,0.0845070422535211,0.0,0.0047393364928909,0.0047318611987381,0.0019323671497584,0.0015151515151515,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_31067490,C_682392,0.0,华南理工大学,2020-07-30 21:58:21,3,D,211,108,0.0845070422535211,0.0,0.0426540284360189,0.0441640378548895,0.0589371980676328,0.0651515151515151,0.0673314320531281,0.064516129032258,0.0,0.2549668874172185,0.2453416149068323,0.2185430463576159,0.1139240506329113,0.0849565379918236
U_33317726,C_1992945,2.0,辽宁对外经贸学院,2020-11-05 16:06:29,4,E,781,82,0.0845070422535211,0.0,0.0110584518167456,0.0173501577287066,0.0028985507246376,0.0022727272727272,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_31193172,C_801420,0.0,辽宁对外经贸学院,2020-08-13 17:57:18,4,E,781,155,0.0845070422535211,0.0,0.0047393364928909,0.0047318611987381,0.0009661835748792,0.0007575757575757,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_4419603,C_747056,2.0,清华大学,2020-06-04 20:37:38,4,E,612,147,0.0845070422535211,0.0,0.1453396524486571,0.1451104100946372,0.0579710144927536,0.053030303030303,0.0673314320531281,0.064516129032258,0.0,0.1026490066225165,0.0962732919254658,0.0827814569536423,0.0430379746835443,0.0849565379918236
U_33329872,C_697076,1.0,辽宁对外经贸学院,2020-11-17 15:01:07,4,E,781,121,0.0,0.0,0.1342812006319115,0.1340694006309148,0.0647342995169082,0.059090909090909,0.0673314320531281,0.064516129032258,0.0,0.0496688741721854,0.046583850931677,0.0165562913907284,0.0075949367088607,0.0849565379918236
U_5581712,C_1824911,2.0,重庆医药高等专科学校,2020-06-02 09:50:24,0,A,834,57,0.028169014084507,0.0,0.2654028436018957,0.2649842271293375,0.1265700483091787,0.1121212121212121,0.0673314320531281,0.0,0.0,0.0894039735099337,0.0838509316770186,0.0728476821192053,0.0379746835443038,0.0849565379918236
U_29132462,C_674959,1.0,辽宁对外经贸学院,2020-08-01 21:28:08,4,E,781,88,0.0845070422535211,0.0,0.0221169036334913,0.0220820189274447,0.0048309178743961,0.0037878787878787,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_28890365,C_2141845,2.0,辽宁对外经贸学院,2020-11-17 14:59:50,4,E,781,86,0.0845070422535211,0.0,0.0315955766192733,0.0315457413249211,0.0183574879227053,0.0143939393939393,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_6131816,C_1017355,1.0,广州中医药大学,2020-03-04 13:10:42,1,B,423,0,0.0845070422535211,0.0,0.1674565560821485,0.168769716088328,0.136231884057971,0.1333333333333333,0.0673314320531281,0.0,0.0,0.2582781456953642,0.248447204968944,0.2218543046357615,0.1151898734177215,0.0849565379918236
U_5728921,C_1829948,0.0,北方民族大学,2020-06-16 18:58:06,4,E,190,61,0.0,0.0,0.0189573459715639,0.0189274447949526,0.0019323671497584,0.0015151515151515,0.0673314320531281,0.064516129032258,0.0,0.2019867549668874,0.1956521739130434,0.1721854304635761,0.089873417721519,0.0849565379918236
U_30459277,C_1829948,1.0,辽宁对外经贸学院,2020-06-11 18:37:18,4,E,781,61,0.056338028169014,0.0,0.0363349131121642,0.0362776025236593,0.0125603864734299,0.0098484848484848,0.0673314320531281,0.1935483870967742,0.0,0.6456953642384106,0.6055900621118012,0.3708609271523179,0.1417721518987341,0.0849565379918236
U_17181626,C_1736024,1.0,辽宁对外经贸学院,2020-04-22 11:48:10,4,E,781,14,0.0845070422535211,0.0,0.273301737756714,0.2744479495268139,0.1468599033816425,0.1325757575757575,0.0673314320531281,0.064516129032258,0.0,0.1456953642384106,0.139751552795031,0.1225165562913907,0.0632911392405063,0.0849565379918236
U_32731569,C_735164,1.0,昆明理工大学,2020-09-15 10:02:23,0,A,476,138,0.0845070422535211,0.0,0.1090047393364928,0.1104100946372239,0.0570048309178743,0.0553030303030303,0.0673314320531281,0.064516129032258,0.0,0.152317880794702,0.1459627329192546,0.1291390728476821,0.0670886075949367,0.0849565379918236
U_27897724,C_735283,2.0,辽宁对外经贸学院,2020-04-20 13:52:32,4,E,781,143,0.0845070422535211,0.0,0.2037914691943128,0.2018927444794952,0.0734299516908212,0.0628787878787878,0.0673314320531281,0.064516129032258,0.0,0.0562913907284768,0.0559006211180124,0.0463576158940397,0.0227848101265822,0.0849565379918236
U_28286981,C_707358,1.0,辽宁对外经贸学院,2020-03-04 13:43:31,4,E,781,134,0.1690140845070422,0.0,0.2069510268562401,0.2066246056782334,0.0782608695652173,0.0674242424242424,0.0673314320531281,0.0,0.0,0.0629139072847682,0.062111801242236,0.0496688741721854,0.0253164556962025,0.0849565379918236
U_10244946,C_707013,1.0,西昌学院,2020-09-13 16:02:07,4,E,736,129,0.0845070422535211,0.0,0.0031595576619273,0.0031545741324921,0.0009661835748792,0.0007575757575757,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_9947788,C_1992929,0.0,重庆三峡学院,2020-12-06 12:44:09,4,E,826,81,0.0845070422535211,0.0,0.0663507109004739,0.0662460567823343,0.0338164251207729,0.0265151515151515,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_33499450,C_2027893,1.0,辽宁对外经贸学院,2020-09-23 14:32:52,4,E,781,84,0.0845070422535211,0.0,0.0094786729857819,0.0094637223974763,0.0038647342995169,0.0045454545454545,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_20346658,C_948395,1.0,西安美术学院,2020-05-24 09:42:22,0,A,727,170,0.0985915492957746,0.0,0.0947867298578199,0.0946372239747634,0.0570048309178743,0.0969696969696969,0.0673314320531281,0.064516129032258,0.0,0.0728476821192053,0.0714285714285714,0.0596026490066225,0.030379746835443,0.0849565379918236
U_30662598,C_735283,0.0,辽宁对外经贸学院,2020-06-23 15:44:37,4,E,781,143,0.0845070422535211,0.0,0.0284360189573459,0.028391167192429,0.0164251207729468,0.0128787878787878,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_1103863,C_735164,0.0,云南农业大学,2020-09-16 10:01:22,0,A,105,138,0.0845070422535211,0.0,0.0,0.0,0.0251207729468599,0.0363636363636363,0.0673314320531281,0.0,0.0,0.2615894039735099,0.2515527950310559,0.2218543046357615,0.1164556962025316,0.0849565379918236
U_1009297,C_735164,0.0,昆明理工大学,2020-09-17 10:26:27,0,A,476,138,0.0845070422535211,0.0,0.1042654028436018,0.1056782334384858,0.0521739130434782,0.0515151515151515,0.0069892679924606,0.064516129032258,0.0,0.1490066225165563,0.1428571428571428,0.1258278145695364,0.0645569620253164,0.0849565379918236
U_6099786,C_1017355,0.0,广州中医药大学,2020-05-01 16:33:57,1,B,423,0,0.1267605633802817,0.0,0.0710900473933649,0.0709779179810725,0.0357487922705314,0.0371212121212121,0.0673314320531281,0.064516129032258,0.0,0.1490066225165563,0.1428571428571428,0.1258278145695364,0.0645569620253164,0.0849565379918236
U_24181535,C_948120,0.0,广州中医药大学,2020-09-23 09:59:20,1,B,423,167,0.0845070422535211,0.0,0.0031595576619273,0.0047318611987381,0.0,0.0,0.0673314320531281,0.064516129032258,0.0,0.0496688741721854,0.046583850931677,0.0463576158940397,0.0177215189873417,0.0192434333050254
U_12631844,C_707079,1.0,辽宁对外经贸学院,2020-07-13 15:38:43,4,E,781,132,0.0845070422535211,0.0,0.0031595576619273,0.0031545741324921,0.0019323671497584,0.0015151515151515,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_6758542,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-10 18:03:15,4,E,822,57,0.2394366197183098,0.0,0.0537124802527646,0.0536277602523659,0.0328502415458937,0.0257575757575757,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_32612155,C_735164,2.0,昆明理工大学,2020-11-29 11:05:24,0,A,476,138,0.0845070422535211,0.0,0.2464454976303317,0.2618296529968454,0.144927536231884,0.1575757575757575,0.0673314320531281,0.064516129032258,0.0,0.2682119205298013,0.2577639751552795,0.2317880794701986,0.120253164556962,0.0849565379918236
U_28290202,C_735283,1.0,辽宁对外经贸学院,2020-03-04 14:33:41,4,E,781,143,0.0,0.0,0.2022116903633491,0.2018927444794952,0.072463768115942,0.0628787878787878,0.0673314320531281,0.064516129032258,0.0,0.0562913907284768,0.0559006211180124,0.0463576158940397,0.0227848101265822,0.0849565379918236
U_14749837,C_1918363,0.0,新乡医学院三全学院,2020-10-30 07:55:14,0,A,461,76,0.0845070422535211,0.0,0.1374407582938388,0.138801261829653,0.0888888888888888,0.0871212121212121,0.0673314320531281,0.064516129032258,0.0,0.1986754966887417,0.1925465838509316,0.1688741721854304,0.0886075949367088,0.0849565379918236
U_31090881,C_735115,2.0,昆明理工大学,2020-07-29 09:47:30,0,A,476,136,0.0845070422535211,0.0,0.4486571879936809,0.4479495268138801,0.2705314009661835,0.2772727272727273,0.0673314320531281,0.064516129032258,0.0,0.4205298013245033,0.4037267080745341,0.3642384105960264,0.1911392405063291,0.0849565379918236
U_11538393,C_1714448,2.0,中国医科大学,2020-05-11 12:07:31,0,A,69,8,0.0845070422535211,0.0,0.1248025276461295,0.1246056782334384,0.0521739130434782,0.0409090909090909,0.0673314320531281,0.064516129032258,0.0,0.3245033112582781,0.3105590062111801,0.2781456953642384,0.1443037974683544,0.0849565379918236
U_30459104,C_1829948,2.0,华南理工大学,2020-06-11 18:26:30,3,D,211,61,0.3661971830985915,0.0,0.4107424960505529,0.4100946372239747,0.1565217391304347,0.1227272727272727,0.0673314320531281,0.064516129032258,0.0,0.3940397350993377,0.3788819875776397,0.3410596026490066,0.1784810126582278,0.0849565379918236
U_31632863,C_1992917,2.0,辽宁对外经贸学院,2020-08-29 08:38:10,4,E,781,80,0.0845070422535211,0.0,0.2369668246445497,0.2365930599369085,0.1091787439613526,0.0977272727272727,0.0030189444935954,0.064516129032258,0.0,0.0927152317880794,0.0869565217391304,0.076158940397351,0.0392405063291139,0.0849565379918236
U_25288998,C_801420,2.0,辽宁对外经贸学院,2020-09-01 09:57:43,4,E,781,155,0.0845070422535211,0.0,0.0015797788309636,0.001577287066246,0.0009661835748792,0.0007575757575757,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_15306372,C_677087,1.0,辽宁对外经贸学院,2020-07-12 20:56:37,4,E,781,92,0.0845070422535211,0.0,0.0315955766192733,0.0315457413249211,0.0164251207729468,0.0128787878787878,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_11903020,C_707358,0.0,深圳职业技术学院,2020-05-20 16:58:15,1,B,611,134,0.0845070422535211,0.0,0.1611374407582938,0.1608832807570978,0.0666666666666666,0.0606060606060606,0.0673314320531281,0.064516129032258,0.0,0.1059602649006622,0.1024844720496894,0.0894039735099337,0.0455696202531645,0.0849565379918236
U_12185215,C_735164,0.0,唐山学院,2020-12-06 22:30:11,0,A,279,138,0.0845070422535211,0.0,0.2464454976303317,0.2712933753943217,0.1497584541062802,0.1628787878787878,0.0673314320531281,0.064516129032258,0.0,0.3940397350993377,0.3788819875776397,0.3377483443708609,0.1759493670886076,0.0849565379918236
U_28993012,C_735283,1.0,辽宁对外经贸学院,2020-07-15 08:49:31,4,E,781,143,0.0845070422535211,0.0,0.0047393364928909,0.0047318611987381,0.0028985507246376,0.0022727272727272,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_4661961,C_682392,0.0,陕西工业职业技术学院,2019-11-02 14:58:12,4,E,876,108,0.3802816901408451,0.0,0.2511848341232227,0.2492113564668769,0.0975845410628019,0.084090909090909,0.0673314320531281,0.064516129032258,0.0,0.043046357615894,0.0403726708074534,0.0331125827814569,0.0164556962025316,0.0849565379918236
U_31642069,C_1992917,2.0,辽宁对外经贸学院,2020-08-29 19:55:28,4,E,781,80,0.0845070422535211,0.0,0.2369668246445497,0.2365930599369085,0.1091787439613526,0.0977272727272727,0.0673314320531281,0.064516129032258,0.0,0.0927152317880794,0.0869565217391304,0.076158940397351,0.0392405063291139,0.0849565379918236
U_4738994,C_735197,0.0,华南理工大学,2020-09-16 22:48:28,4,E,211,141,0.0422535211267605,0.0,0.0142180094786729,0.0141955835962145,0.008695652173913,0.0068181818181818,0.0673314320531281,0.064516129032258,0.0,0.1986754966887417,0.1925465838509316,0.1688741721854304,0.0873417721518987,0.0849565379918236
U_31163279,C_801420,1.0,辽宁对外经贸学院,2020-08-10 07:02:45,4,E,781,155,0.0845070422535211,0.0,0.0078988941548183,0.0078864353312302,0.0,0.0,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_30280726,C_735197,0.0,华南理工大学,2020-09-10 08:19:50,4,E,211,141,0.0704225352112676,0.0,0.0268562401263823,0.0268138801261829,0.0125603864734299,0.0098484848484848,0.0673314320531281,0.0161290322580645,0.0,0.0264900662251655,0.0248447204968944,0.0198675496688741,0.0088607594936708,0.1117418316721047
U_19275372,C_1771170,0.0,辽宁对外经贸学院,2020-08-06 14:58:51,4,E,781,40,0.0845070422535211,0.0,0.0047393364928909,0.0047318611987381,0.0019323671497584,0.0015151515151515,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_5314885,C_1750793,0.0,中国医科大学,2020-05-21 10:19:27,2,C,69,17,0.0845070422535211,0.0,0.0315955766192733,0.0315457413249211,0.0077294685990338,0.0121212121212121,0.0673314320531281,0.064516129032258,0.0,0.2649006622516556,0.2546583850931677,0.2251655629139073,0.1177215189873417,0.0849565379918236
